Land ID,Location,Size (Acres),Base Price (INR),Current Bid (INR),Bidder ID,Bid Timestamp,Status
LAND01995,Salem,3.99,352006,426750,BID377,2025-03-21 21:08:06,Closed
LAND01996,Trichy,7.23,440688,485839,BID925,2025-03-13 14:08:06,Closed
LAND01997,Chennai,3.62,494245,534011,BID532,2025-03-03 11:08:06,Closed
LAND01998,Salem,4.07,179107,232710,BID197,2025-04-03 00:08:06,Open
LAND01999,Madurai,1.19,145843,214000,BID993,2025-03-24 09:08:06,Closed
LAND02000,Madurai,1.56,253897,318424,BID724,2025-02-18 20:08:06,Sold
LAND02001,Madurai,5.46,494770,588736,BID451,2025-02-24 14:08:06,Open
LAND02002,Salem,8.14,221361,300747,BID792,2025-02-13 02:08:06,Open
LAND02003,Chennai,6.36,358358,383678,BID959,2025-03-18 22:08:06,Open
LAND02004,Madurai,1.5,220283,244628,BID815,2025-02-25 11:08:06,Closed
LAND02005,Coimbatore,5.24,121400,191849,BID252,2025-03-10 23:08:06,Closed
LAND02006,Salem,3.02,200156,252807,BID555,2025-03-23 04:08:06,Open
LAND02007,Trichy,3.2,159252,248294,BID725,2025-02-27 19:08:06,Open
LAND02008,Salem,6.64,141402,232676,BID397,2025-03-28 17:08:06,Open
LAND02009,Madurai,3.8,220149,286375,BID399,2025-03-06 01:08:06,Sold
LAND02010,Trichy,7.1,335319,355266,BID653,2025-03-13 07:08:06,Closed
LAND02011,Madurai,2.54,135472,196952,BID921,2025-03-12 05:08:06,Open
LAND02012,Chennai,5.04,338781,427050,BID357,2025-02-16 18:08:06,Closed
LAND02013,Chennai,7.38,133056,157027,BID694,2025-02-25 03:08:06,Sold
LAND02014,Coimbatore,5.34,367882,451028,BID148,2025-02-28 02:08:06,Sold
LAND02015,Chennai,3.67,286784,336848,BID953,2025-02-16 19:08:06,Closed
LAND02016,Trichy,5.57,270561,298405,BID894,2025-03-17 11:08:06,Closed
LAND02017,Madurai,3.61,182000,268264,BID118,2025-03-17 00:08:06,Open
LAND02018,Madurai,5.47,116413,200055,BID518,2025-03-16 22:08:06,Open
LAND02019,Coimbatore,6.98,445910,514363,BID952,2025-03-15 12:08:06,Open
LAND02020,Salem,8.3,382562,412448,BID849,2025-03-21 06:08:06,Sold
LAND02021,Salem,8.57,350940,406969,BID591,2025-02-08 17:08:06,Open
LAND02022,Madurai,5.18,439776,501766,BID562,2025-02-11 06:08:06,Closed
LAND02023,Trichy,6.68,144871,187490,BID729,2025-02-11 19:08:06,Open
LAND02024,Chennai,7.49,157372,206909,BID690,2025-03-02 00:08:06,Closed
LAND02025,Madurai,5.33,155224,203064,BID265,2025-02-16 16:08:06,Sold
LAND02026,Salem,5.56,322501,405411,BID525,2025-04-01 19:08:06,Sold
LAND02027,Salem,4.56,295766,359707,BID143,2025-03-15 18:08:06,Closed
LAND02028,Trichy,7.45,407346,419734,BID722,2025-03-27 08:08:06,Closed
LAND02029,Coimbatore,3.12,345530,374401,BID863,2025-02-18 10:08:06,Closed
LAND02030,Coimbatore,3.66,176232,239080,BID944,2025-03-17 02:08:06,Open
LAND02031,Madurai,8.43,107505,126987,BID552,2025-03-30 16:08:06,Closed
LAND02032,Trichy,7.04,417422,467892,BID307,2025-03-26 11:08:06,Closed
LAND02033,Chennai,3.12,287610,307250,BID893,2025-03-27 01:08:06,Open
LAND02034,Chennai,6.36,419778,486956,BID105,2025-02-21 06:08:06,Sold
LAND02035,Trichy,3.67,182413,230117,BID180,2025-04-02 18:08:06,Open
LAND02036,Chennai,7.13,352535,405243,BID113,2025-02-21 09:08:06,Open
LAND02037,Madurai,9.26,158224,254255,BID354,2025-03-07 03:08:06,Open
LAND02038,Chennai,1.36,419407,438847,BID482,2025-02-13 22:08:06,Open
LAND02039,Chennai,3.35,453770,496008,BID884,2025-02-08 13:08:06,Open
LAND02040,Chennai,6.34,450274,546934,BID751,2025-03-02 07:08:06,Closed
LAND02041,Madurai,1.29,303746,383389,BID213,2025-04-04 18:08:06,Sold
LAND02042,Trichy,5.79,280873,343882,BID104,2025-02-09 00:08:06,Sold
LAND02043,Trichy,1.26,292482,335687,BID154,2025-02-28 02:08:06,Sold
LAND02044,Madurai,2.85,345723,394813,BID156,2025-02-08 10:08:06,Sold
LAND02045,Salem,4.1,484880,542260,BID825,2025-03-04 10:08:06,Closed
LAND02046,Salem,4.19,438281,499105,BID924,2025-02-06 13:08:06,Open
LAND02047,Trichy,7.64,396571,491237,BID628,2025-02-19 00:08:06,Sold
LAND02048,Coimbatore,8.0,451577,547213,BID974,2025-02-24 01:08:06,Open
LAND02049,Madurai,7.33,117097,195234,BID617,2025-03-02 13:08:06,Closed
LAND02050,Salem,1.21,434591,525999,BID882,2025-03-16 01:08:06,Sold
LAND02051,Coimbatore,6.42,335760,384144,BID639,2025-03-19 03:08:06,Closed
LAND02052,Madurai,6.39,227129,291140,BID186,2025-03-18 08:08:06,Sold
LAND02053,Madurai,1.09,335968,347346,BID642,2025-03-09 02:08:06,Sold
LAND02054,Trichy,9.82,134312,166927,BID573,2025-02-23 16:08:06,Open
LAND02055,Trichy,6.2,382975,466325,BID892,2025-03-19 07:08:06,Open
LAND02056,Coimbatore,2.25,272226,283460,BID107,2025-02-24 04:08:06,Sold
LAND02057,Coimbatore,8.43,181004,242502,BID826,2025-03-14 01:08:06,Open
LAND02058,Salem,3.01,159798,179256,BID612,2025-03-17 09:08:06,Sold
LAND02059,Trichy,8.17,288746,313954,BID222,2025-02-06 21:08:06,Open
LAND02060,Salem,3.5,419584,473328,BID238,2025-02-07 11:08:06,Sold
LAND02061,Trichy,5.16,161852,259127,BID283,2025-03-29 18:08:06,Closed
LAND02062,Salem,6.33,337457,412095,BID308,2025-03-08 08:08:06,Sold
LAND02063,Salem,4.31,238704,251819,BID156,2025-04-05 10:08:06,Closed
LAND02064,Salem,5.04,476622,576064,BID742,2025-02-21 01:08:06,Sold
LAND02065,Salem,2.24,260011,302473,BID612,2025-02-24 21:08:06,Open
LAND02066,Chennai,9.44,164477,202249,BID795,2025-03-25 19:08:06,Open
LAND02067,Salem,5.52,240979,319587,BID272,2025-03-21 22:08:06,Closed
LAND02068,Madurai,4.83,433410,484882,BID254,2025-02-24 05:08:06,Sold
LAND02069,Coimbatore,9.25,305063,360586,BID859,2025-04-06 10:08:06,Closed
LAND02070,Trichy,5.51,445680,532550,BID462,2025-03-13 17:08:06,Open
LAND02071,Madurai,6.96,110761,181186,BID623,2025-02-05 12:08:06,Closed
LAND02072,Chennai,6.51,283320,364419,BID662,2025-03-23 10:08:06,Sold
LAND02073,Trichy,4.64,354736,378774,BID619,2025-03-01 16:08:06,Closed
LAND02074,Coimbatore,6.28,286431,312433,BID807,2025-02-25 01:08:06,Open
LAND02075,Coimbatore,1.93,239248,330805,BID651,2025-02-11 19:08:06,Open
LAND02076,Salem,1.6,329758,363913,BID133,2025-03-28 20:08:06,Sold
LAND02077,Trichy,6.84,488472,546207,BID761,2025-02-19 17:08:06,Sold
LAND02078,Chennai,4.72,332430,377695,BID150,2025-03-09 03:08:06,Closed
LAND02079,Chennai,2.55,153521,220277,BID610,2025-02-09 03:08:06,Closed
LAND02080,Madurai,8.97,368616,439892,BID950,2025-03-04 18:08:06,Open
LAND02081,Chennai,7.92,268603,366145,BID671,2025-02-21 06:08:06,Open
LAND02082,Coimbatore,7.89,477147,529797,BID204,2025-03-06 04:08:06,Sold
LAND02083,Trichy,9.0,117799,204045,BID638,2025-03-02 17:08:06,Closed
LAND02084,Chennai,8.71,468353,558461,BID240,2025-03-08 07:08:06,Sold
LAND02085,Coimbatore,3.36,404015,500283,BID595,2025-03-29 21:08:06,Closed
LAND02086,Madurai,5.78,283309,349832,BID526,2025-03-27 14:08:06,Closed
LAND02087,Madurai,6.71,245916,319022,BID834,2025-03-31 06:08:06,Sold
LAND02088,Trichy,3.8,372699,396997,BID953,2025-02-10 12:08:06,Closed
LAND02089,Salem,3.2,197855,268820,BID897,2025-02-15 09:08:06,Closed
LAND02090,Chennai,6.94,334229,378766,BID602,2025-02-06 09:08:06,Sold
LAND02091,Salem,6.22,107365,190530,BID518,2025-04-04 20:08:06,Open
LAND02092,Madurai,9.0,294943,373764,BID522,2025-03-13 02:08:06,Closed
LAND02093,Coimbatore,7.87,416953,503500,BID216,2025-02-07 17:08:06,Closed
LAND02094,Madurai,1.01,183700,262254,BID766,2025-03-05 05:08:06,Closed
LAND02095,Trichy,5.93,196083,222443,BID123,2025-03-05 08:08:06,Open
LAND02096,Chennai,7.7,445888,465380,BID839,2025-03-28 10:08:06,Sold
LAND02097,Madurai,1.45,315057,398662,BID697,2025-02-27 17:08:06,Sold
LAND02098,Chennai,7.78,257544,345617,BID225,2025-03-30 01:08:06,Closed
LAND02099,Salem,4.86,334372,379208,BID691,2025-04-04 05:08:06,Sold
LAND02100,Trichy,5.08,352160,400744,BID770,2025-02-22 19:08:06,Open
LAND02101,Madurai,3.47,315832,392385,BID880,2025-02-20 06:08:06,Sold
LAND02102,Trichy,6.1,471152,518583,BID847,2025-04-02 14:08:06,Sold
LAND02103,Salem,5.26,356599,372901,BID288,2025-03-12 17:08:06,Open
LAND02104,Salem,9.98,410549,481408,BID861,2025-03-30 22:08:06,Closed
LAND02105,Salem,8.36,453507,474708,BID193,2025-03-22 21:08:06,Sold
LAND02106,Coimbatore,4.36,180307,271397,BID199,2025-02-28 07:08:06,Closed
LAND02107,Chennai,3.83,357387,457347,BID986,2025-02-24 06:08:06,Closed
LAND02108,Salem,7.32,454623,552992,BID364,2025-03-06 20:08:06,Closed
LAND02109,Salem,8.65,425810,438064,BID319,2025-03-25 12:08:06,Closed
LAND02110,Trichy,3.15,381415,439414,BID859,2025-02-25 21:08:06,Sold
LAND02111,Coimbatore,9.06,220538,280538,BID466,2025-04-02 17:08:06,Sold
LAND02112,Madurai,8.59,257386,327724,BID829,2025-02-19 05:08:06,Closed
LAND02113,Madurai,9.43,190522,256513,BID491,2025-03-19 05:08:06,Open
LAND02114,Coimbatore,7.35,270959,322282,BID201,2025-03-02 20:08:06,Sold
LAND02115,Salem,2.17,449798,515221,BID508,2025-02-09 10:08:06,Closed
LAND02116,Trichy,2.63,212139,293648,BID483,2025-02-27 20:08:06,Sold
LAND02117,Trichy,9.65,379706,421987,BID566,2025-03-22 04:08:06,Closed
LAND02118,Chennai,4.41,485418,511343,BID341,2025-02-07 12:08:06,Closed
LAND02119,Madurai,9.64,319244,375283,BID262,2025-03-17 05:08:06,Sold
LAND02120,Salem,6.56,343831,388117,BID345,2025-03-26 12:08:06,Closed
LAND02121,Madurai,7.58,280783,346773,BID870,2025-03-27 12:08:06,Sold
LAND02122,Salem,6.34,378084,467575,BID468,2025-03-23 00:08:06,Closed
LAND02123,Trichy,4.03,123139,133157,BID982,2025-04-04 07:08:06,Open
LAND02124,Chennai,2.21,307027,322136,BID697,2025-03-01 11:08:06,Sold
LAND02125,Chennai,4.12,418593,480462,BID202,2025-02-25 03:08:06,Open
LAND02126,Chennai,7.12,241861,333833,BID262,2025-02-10 14:08:06,Closed
LAND02127,Madurai,1.33,425471,515562,BID141,2025-04-05 01:08:06,Closed
LAND02128,Trichy,3.15,371513,381882,BID682,2025-03-24 05:08:06,Closed
LAND02129,Salem,4.09,343588,376715,BID410,2025-03-13 16:08:06,Closed
LAND02130,Salem,3.6,492907,504576,BID276,2025-02-28 23:08:06,Closed
LAND02131,Chennai,3.42,261068,348839,BID450,2025-03-10 14:08:06,Open
LAND02132,Chennai,1.67,123264,213718,BID770,2025-03-27 21:08:06,Sold
LAND02133,Coimbatore,8.17,119128,212403,BID761,2025-04-06 08:08:06,Closed
LAND02134,Chennai,5.69,381300,431620,BID403,2025-03-14 09:08:06,Open
LAND02135,Salem,8.28,348525,397502,BID499,2025-03-30 03:08:06,Closed
LAND02136,Madurai,7.31,313818,395081,BID775,2025-02-15 01:08:06,Open
LAND02137,Trichy,6.0,136364,234772,BID740,2025-03-03 09:08:06,Sold
LAND02138,Salem,1.14,302612,333017,BID303,2025-04-03 11:08:06,Closed
LAND02139,Madurai,6.34,313936,352095,BID892,2025-03-28 02:08:06,Open
LAND02140,Madurai,4.27,304034,358025,BID494,2025-02-07 13:08:06,Closed
LAND02141,Madurai,5.51,454560,551027,BID827,2025-03-14 05:08:06,Open
LAND02142,Chennai,6.62,398475,454452,BID584,2025-03-05 18:08:06,Sold
LAND02143,Salem,8.63,177418,225802,BID877,2025-02-27 20:08:06,Closed
LAND02144,Madurai,3.72,435346,525443,BID418,2025-02-07 15:08:06,Open
LAND02145,Madurai,6.73,260561,329824,BID244,2025-02-15 02:08:06,Sold
LAND02146,Trichy,8.0,208972,252667,BID443,2025-02-27 08:08:06,Sold
LAND02147,Chennai,4.6,448477,542033,BID440,2025-03-23 15:08:06,Open
LAND02148,Trichy,10.0,449322,542687,BID773,2025-03-12 09:08:06,Sold
LAND02149,Chennai,3.82,368612,411172,BID746,2025-02-19 09:08:06,Sold
LAND02150,Chennai,8.67,147829,201417,BID736,2025-03-02 06:08:06,Closed
LAND02151,Trichy,4.59,178365,208912,BID145,2025-02-26 17:08:06,Sold
LAND02152,Chennai,3.74,206786,225447,BID993,2025-02-18 14:08:06,Sold
LAND02153,Salem,7.17,404919,496643,BID543,2025-03-28 11:08:06,Open
LAND02154,Trichy,3.91,351952,395774,BID615,2025-03-26 07:08:06,Open
LAND02155,Salem,8.78,189626,258941,BID903,2025-02-06 12:08:06,Open
LAND02156,Salem,3.6,484935,557060,BID889,2025-03-13 16:08:06,Closed
LAND02157,Chennai,2.74,421406,498892,BID558,2025-03-09 03:08:06,Closed
LAND02158,Salem,7.81,255254,313215,BID110,2025-02-23 21:08:06,Open
LAND02159,Salem,5.25,342299,401028,BID640,2025-02-27 07:08:06,Sold
LAND02160,Coimbatore,1.77,316064,379755,BID328,2025-03-11 12:08:06,Closed
LAND02161,Chennai,6.79,313642,346993,BID893,2025-02-24 12:08:06,Sold
LAND02162,Trichy,9.6,233818,284410,BID927,2025-03-24 06:08:06,Sold
LAND02163,Madurai,7.96,368506,422557,BID851,2025-03-23 20:08:06,Closed
LAND02164,Coimbatore,2.88,179096,213650,BID213,2025-03-16 22:08:06,Sold
LAND02165,Coimbatore,6.66,368568,410978,BID204,2025-02-24 04:08:06,Open
LAND02166,Coimbatore,1.67,190263,267468,BID229,2025-03-15 07:08:06,Open
LAND02167,Salem,1.2,458436,554198,BID775,2025-02-09 08:08:06,Sold
LAND02168,Trichy,4.99,498346,527624,BID385,2025-03-08 11:08:06,Sold
LAND02169,Trichy,4.91,297952,335190,BID770,2025-03-21 04:08:06,Open
LAND02170,Trichy,8.36,185642,229189,BID880,2025-02-10 18:08:06,Closed
LAND02171,Madurai,9.77,263602,348500,BID180,2025-03-20 03:08:06,Closed
LAND02172,Salem,6.55,351673,426931,BID651,2025-03-30 10:08:06,Sold
LAND02173,Chennai,6.67,262388,274911,BID869,2025-03-06 15:08:06,Open
LAND02174,Coimbatore,2.41,233877,252330,BID517,2025-03-22 19:08:06,Sold
LAND02175,Trichy,8.7,105962,202181,BID224,2025-03-22 05:08:06,Open
LAND02176,Trichy,2.82,216984,293058,BID272,2025-02-13 21:08:06,Open
LAND02177,Trichy,7.46,174976,214434,BID277,2025-02-25 04:08:06,Closed
LAND02178,Madurai,5.71,164949,210235,BID396,2025-03-02 15:08:06,Closed
LAND02179,Salem,8.76,384582,451293,BID967,2025-03-04 02:08:06,Closed
LAND02180,Trichy,7.76,434991,460454,BID677,2025-02-06 16:08:06,Closed
LAND02181,Madurai,2.29,457147,508448,BID715,2025-04-01 01:08:06,Closed
LAND02182,Chennai,1.49,163223,227408,BID188,2025-02-23 10:08:06,Sold
LAND02183,Chennai,7.19,134721,202494,BID143,2025-04-05 22:08:06,Sold
LAND02184,Chennai,8.0,384079,436805,BID274,2025-02-23 00:08:06,Sold
LAND02185,Madurai,3.17,380031,409161,BID815,2025-03-11 20:08:06,Sold
LAND02186,Coimbatore,5.4,135998,235371,BID977,2025-02-05 23:08:06,Open
LAND02187,Madurai,3.35,302372,378322,BID704,2025-03-23 23:08:06,Closed
LAND02188,Salem,6.35,477112,515440,BID464,2025-02-05 14:08:06,Closed
LAND02189,Salem,6.36,126505,139645,BID558,2025-04-02 19:08:06,Sold
LAND02190,Salem,9.05,280770,368595,BID103,2025-03-22 20:08:06,Sold
LAND02191,Salem,3.17,151746,203113,BID273,2025-03-19 10:08:06,Open
LAND02192,Salem,4.59,166168,195938,BID247,2025-02-24 08:08:06,Sold
LAND02193,Madurai,6.67,180758,267234,BID981,2025-02-19 05:08:06,Open
LAND02194,Salem,6.22,238232,280092,BID292,2025-04-04 17:08:06,Closed
LAND02195,Coimbatore,6.2,109654,135606,BID781,2025-04-03 16:08:06,Sold
LAND02196,Chennai,6.57,112790,165159,BID685,2025-02-18 03:08:06,Open
LAND02197,Trichy,9.03,303246,385327,BID660,2025-02-19 18:08:06,Open
LAND02198,Madurai,6.12,407234,485252,BID822,2025-02-28 10:08:06,Closed
LAND02199,Salem,1.02,133269,188324,BID555,2025-03-21 18:08:06,Closed
LAND02200,Coimbatore,2.4,229755,303153,BID196,2025-03-04 21:08:06,Closed
LAND02201,Chennai,8.12,209126,252761,BID771,2025-02-20 18:08:06,Sold
LAND02202,Trichy,2.95,349957,429214,BID314,2025-02-12 12:08:06,Closed
LAND02203,Madurai,4.13,444658,497874,BID849,2025-03-28 08:08:06,Closed
LAND02204,Chennai,5.22,219675,293520,BID327,2025-02-11 11:08:06,Open
LAND02205,Madurai,8.55,363972,392333,BID624,2025-02-23 18:08:06,Closed
LAND02206,Coimbatore,4.74,214734,234247,BID544,2025-02-15 03:08:06,Open
LAND02207,Trichy,1.48,426150,517779,BID135,2025-02-24 22:08:06,Sold
LAND02208,Chennai,8.43,268609,309764,BID323,2025-03-27 04:08:06,Open
LAND02209,Coimbatore,5.3,499750,526562,BID440,2025-02-12 02:08:06,Closed
LAND02210,Coimbatore,7.56,155624,236388,BID222,2025-04-05 13:08:06,Closed
LAND02211,Chennai,7.8,229779,297793,BID252,2025-03-04 22:08:06,Open
LAND02212,Salem,9.6,308814,335904,BID205,2025-02-26 04:08:06,Sold
LAND02213,Madurai,9.72,335334,369088,BID902,2025-02-10 02:08:06,Sold
LAND02214,Madurai,3.95,308546,361371,BID659,2025-03-16 00:08:06,Open
LAND02215,Madurai,8.59,467862,551751,BID345,2025-02-14 14:08:06,Sold
LAND02216,Chennai,2.37,186380,214734,BID240,2025-03-28 05:08:06,Sold
LAND02217,Salem,4.69,497111,554658,BID415,2025-03-23 14:08:06,Closed
LAND02218,Trichy,9.18,177551,200460,BID636,2025-03-07 02:08:06,Open
LAND02219,Coimbatore,4.13,340452,359272,BID919,2025-02-16 02:08:06,Open
LAND02220,Madurai,8.48,287623,356151,BID972,2025-03-24 21:08:06,Open
LAND02221,Trichy,3.19,289831,368556,BID692,2025-04-03 20:08:06,Open
LAND02222,Madurai,7.35,283814,380215,BID963,2025-02-25 03:08:06,Open
LAND02223,Chennai,7.78,488415,518178,BID315,2025-03-30 03:08:06,Open
LAND02224,Trichy,5.91,287144,321356,BID654,2025-03-08 23:08:06,Open
LAND02225,Trichy,1.76,250550,285732,BID656,2025-03-15 18:08:06,Open
LAND02226,Chennai,2.26,243168,327549,BID704,2025-03-07 08:08:06,Closed
LAND02227,Chennai,9.63,484223,577682,BID374,2025-03-18 08:08:06,Sold
LAND02228,Madurai,9.2,306202,316734,BID968,2025-03-10 09:08:06,Open
LAND02229,Salem,1.61,348950,411063,BID712,2025-02-12 07:08:06,Open
LAND02230,Salem,9.39,384479,479569,BID210,2025-02-09 17:08:06,Sold
LAND02231,Madurai,2.54,324074,348991,BID742,2025-03-15 14:08:06,Closed
LAND02232,Trichy,7.53,201668,245239,BID199,2025-03-16 16:08:06,Open
LAND02233,Chennai,6.66,486206,575552,BID106,2025-03-13 01:08:06,Sold
LAND02234,Chennai,4.62,288101,356958,BID528,2025-03-19 03:08:06,Sold
LAND02235,Coimbatore,2.05,425185,473281,BID477,2025-02-21 08:08:06,Open
LAND02236,Salem,1.89,172869,235587,BID587,2025-03-23 06:08:06,Open
LAND02237,Trichy,4.66,348857,363980,BID694,2025-02-21 08:08:06,Closed
LAND02238,Coimbatore,7.54,385968,403522,BID271,2025-03-22 04:08:06,Open
LAND02239,Madurai,5.91,458629,542969,BID760,2025-03-21 04:08:06,Open
LAND02240,Coimbatore,4.2,468651,519809,BID799,2025-02-14 16:08:06,Closed
LAND02241,Madurai,1.86,286600,327838,BID114,2025-03-16 02:08:06,Sold
LAND02242,Chennai,8.62,252037,335317,BID814,2025-03-07 19:08:06,Closed
LAND02243,Salem,8.17,285399,297969,BID393,2025-03-22 08:08:06,Closed
LAND02244,Trichy,8.88,316764,401560,BID318,2025-03-12 15:08:06,Open
LAND02245,Chennai,7.06,276698,346908,BID711,2025-03-12 13:08:06,Closed
LAND02246,Salem,9.08,221411,239974,BID164,2025-02-25 10:08:06,Closed
LAND02247,Trichy,8.2,209911,279171,BID439,2025-03-18 00:08:06,Closed
LAND02248,Chennai,6.29,449552,488967,BID405,2025-02-27 09:08:06,Closed
LAND02249,Chennai,2.88,273933,344361,BID957,2025-03-12 18:08:06,Open
LAND02250,Salem,5.31,342719,403816,BID602,2025-03-14 21:08:06,Closed
LAND02251,Salem,7.54,221880,311627,BID736,2025-03-20 20:08:06,Sold
LAND02252,Chennai,2.63,306543,388825,BID580,2025-04-05 02:08:06,Closed
LAND02253,Salem,8.25,258316,271785,BID278,2025-03-14 00:08:06,Closed
LAND02254,Coimbatore,6.94,433732,483910,BID769,2025-04-01 05:08:06,Open
LAND02255,Salem,6.65,129807,198534,BID352,2025-03-25 17:08:06,Sold
LAND02256,Trichy,3.26,192889,276498,BID875,2025-02-21 16:08:06,Sold
LAND02257,Coimbatore,5.71,439307,535686,BID530,2025-03-04 12:08:06,Open
LAND02258,Madurai,7.46,484055,564315,BID959,2025-03-02 06:08:06,Closed
LAND02259,Chennai,5.47,317466,328644,BID198,2025-02-06 18:08:06,Closed
LAND02260,Salem,2.28,147487,160239,BID931,2025-03-17 14:08:06,Open
LAND02261,Coimbatore,4.32,396076,458593,BID918,2025-03-14 19:08:06,Open
LAND02262,Coimbatore,2.05,436729,450292,BID149,2025-04-03 18:08:06,Open
LAND02263,Chennai,4.6,249894,272532,BID311,2025-02-17 17:08:06,Open
LAND02264,Salem,9.12,447143,475593,BID498,2025-04-02 14:08:06,Closed
LAND02265,Coimbatore,4.35,113889,188274,BID506,2025-02-26 21:08:06,Open
LAND02266,Coimbatore,3.03,447183,536788,BID444,2025-03-10 13:08:06,Open
LAND02267,Coimbatore,9.98,103309,149892,BID473,2025-02-12 08:08:06,Sold
LAND02268,Madurai,9.3,290932,387559,BID112,2025-03-24 15:08:06,Open
LAND02269,Madurai,1.87,141177,187655,BID300,2025-03-23 20:08:06,Open
LAND02270,Trichy,6.69,485784,551674,BID242,2025-03-19 02:08:06,Closed
LAND02271,Chennai,8.66,159102,234171,BID988,2025-02-13 16:08:06,Closed
LAND02272,Trichy,7.71,296043,390949,BID877,2025-03-23 18:08:06,Sold
LAND02273,Salem,5.19,245846,337917,BID203,2025-02-18 10:08:06,Sold
LAND02274,Madurai,9.87,240618,291666,BID523,2025-03-21 12:08:06,Open
LAND02275,Coimbatore,3.79,109544,195223,BID603,2025-04-05 04:08:06,Closed
LAND02276,Salem,1.65,257233,354269,BID450,2025-03-04 08:08:06,Open
LAND02277,Chennai,7.32,383034,435382,BID968,2025-04-05 00:08:06,Closed
LAND02278,Salem,1.86,425830,497329,BID412,2025-04-05 07:08:06,Closed
LAND02279,Salem,8.77,306727,344491,BID110,2025-03-26 17:08:06,Sold
LAND02280,Chennai,7.87,316405,372428,BID529,2025-02-09 19:08:06,Open
LAND02281,Chennai,1.34,451821,539941,BID513,2025-02-27 01:08:06,Closed
LAND02282,Chennai,6.73,415408,490772,BID352,2025-02-24 07:08:06,Sold
LAND02283,Madurai,5.34,290735,367175,BID292,2025-03-12 21:08:06,Sold
LAND02284,Coimbatore,4.39,371497,457425,BID986,2025-03-23 12:08:06,Open
LAND02285,Chennai,4.93,286599,385428,BID760,2025-02-23 04:08:06,Closed
LAND02286,Chennai,4.6,366558,407763,BID858,2025-04-01 07:08:06,Closed
LAND02287,Madurai,7.04,253658,277900,BID693,2025-03-06 17:08:06,Closed
LAND02288,Coimbatore,3.14,138852,156709,BID326,2025-03-23 15:08:06,Sold
LAND02289,Madurai,6.12,355962,392435,BID645,2025-04-05 11:08:06,Sold
LAND02290,Salem,1.64,338844,366900,BID233,2025-03-13 19:08:06,Closed
LAND02291,Chennai,5.22,450987,500745,BID490,2025-03-18 21:08:06,Open
LAND02292,Madurai,6.79,433668,484373,BID572,2025-03-27 20:08:06,Open
LAND02293,Coimbatore,6.18,256985,341926,BID469,2025-03-03 16:08:06,Sold
LAND02294,Salem,9.56,406521,429216,BID633,2025-03-15 05:08:06,Sold
LAND02295,Coimbatore,4.91,458763,504982,BID660,2025-03-02 13:08:06,Open
LAND02296,Madurai,9.29,487787,498348,BID149,2025-02-26 08:08:06,Closed
LAND02297,Coimbatore,2.14,240261,289944,BID932,2025-02-28 17:08:06,Sold
LAND02298,Chennai,7.9,454244,508934,BID765,2025-02-26 08:08:06,Open
LAND02299,Salem,7.79,254335,305820,BID209,2025-02-12 09:08:06,Sold
LAND02300,Coimbatore,7.27,251398,343325,BID791,2025-03-15 20:08:06,Closed
LAND02301,Chennai,7.72,223243,297295,BID554,2025-02-09 23:08:06,Sold
LAND02302,Salem,6.48,475581,538158,BID658,2025-03-15 07:08:06,Open
LAND02303,Coimbatore,3.57,311411,329286,BID935,2025-03-30 19:08:06,Closed
LAND02304,Madurai,7.8,232042,252106,BID633,2025-02-15 20:08:06,Sold
LAND02305,Salem,1.04,220608,233280,BID728,2025-02-21 07:08:06,Open
LAND02306,Coimbatore,7.81,410368,459865,BID551,2025-02-15 08:08:06,Sold
LAND02307,Madurai,4.33,307394,332197,BID941,2025-03-28 18:08:06,Sold
LAND02308,Salem,9.35,435645,493158,BID480,2025-02-28 21:08:06,Open
LAND02309,Salem,6.35,462335,542476,BID578,2025-03-26 03:08:06,Open
LAND02310,Coimbatore,5.99,345012,427824,BID952,2025-03-08 07:08:06,Open
LAND02311,Chennai,3.51,483218,558461,BID848,2025-04-06 02:08:06,Open
LAND02312,Madurai,9.13,294516,372064,BID450,2025-02-09 09:08:06,Closed
LAND02313,Coimbatore,2.63,106616,153818,BID150,2025-02-16 11:08:06,Sold
LAND02314,Trichy,2.71,370817,395598,BID706,2025-02-12 21:08:06,Open
LAND02315,Salem,6.04,335790,399776,BID695,2025-03-24 13:08:06,Sold
LAND02316,Chennai,8.45,254656,314739,BID955,2025-04-05 10:08:06,Sold
LAND02317,Trichy,9.4,105859,200615,BID120,2025-04-01 08:08:06,Closed
LAND02318,Coimbatore,5.22,285737,329317,BID876,2025-03-27 05:08:06,Closed
LAND02319,Salem,8.66,148390,226917,BID856,2025-02-24 14:08:06,Closed
LAND02320,Coimbatore,2.81,317690,376224,BID974,2025-03-08 23:08:06,Closed
LAND02321,Coimbatore,4.47,219304,249110,BID349,2025-03-19 07:08:06,Sold
LAND02322,Madurai,4.83,327477,368643,BID765,2025-02-15 22:08:06,Closed
LAND02323,Chennai,1.04,350051,420568,BID283,2025-02-27 10:08:06,Sold
LAND02324,Madurai,3.82,392327,405094,BID925,2025-03-05 11:08:06,Sold
LAND02325,Trichy,6.27,159522,258776,BID684,2025-03-10 12:08:06,Sold
LAND02326,Chennai,5.21,292762,310891,BID391,2025-03-06 10:08:06,Sold
LAND02327,Salem,6.38,237282,294428,BID505,2025-03-06 00:08:06,Open
LAND02328,Salem,8.07,261084,311968,BID235,2025-03-23 21:08:06,Open
